db_id,original_nl,paraphrased_nl,gt_nl,generated_sql,matched,attempts
employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products?,"What districts have shops with a product count below 3000 and shops with a product count exceeding 10,000?",SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000;,True,1.0
employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products.,What districts have shops that sell fewer than 3000 products and also have shops that sell more than 10000 products?,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000;,True,1.0
employee_hire_evaluation,How many different store locations are there?,What is the count of unique locations for all the stores?,SELECT count(DISTINCT LOCATION) FROM shop,SELECT COUNT(DISTINCT location) AS unique_locations_count FROM shop;,True,1.0
employee_hire_evaluation,Count the number of distinct store locations.,What is the total count of unique shop locations?,SELECT count(DISTINCT LOCATION) FROM shop,SELECT COUNT(DISTINCT location) AS total_unique_shop_locations FROM shop;,True,1.0
cre_Doc_Template_Mgt,How many documents do we have?,What is the total count of documents available?,SELECT count(*) FROM Documents,SELECT COUNT(*) AS total_count_of_documents FROM documents;,True,1.0
cre_Doc_Template_Mgt,Count the number of documents.,What is the total count of documents in the database?,SELECT count(*) FROM Documents,SELECT COUNT(*) AS total_count_of_documents FROM documents;,True,1.0
cre_Doc_Template_Mgt,"List document IDs, document names, and document descriptions for all documents.","What documents do we have in our database, and what are their respective IDs and descriptions?","SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT document_id, document_name, document_description FROM documents;",True,1.0
cre_Doc_Template_Mgt,"What are the ids, names, and descriptions for all documents?","What are the document IDs, names, and descriptions for every document.","SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT document_id, document_name, document_description FROM documents;",True,1.0
cre_Doc_Template_Mgt,What is the document name and template id for document with description with the letter 'w' in it?,What are the document names and template IDs for documents that have a description containing the letter 'w'?,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT document_name, template_id FROM documents WHERE document_description LIKE '%w%';",True,1.0
cre_Doc_Template_Mgt,Return the names and template ids for documents that contain the letter w in their description.,What are the document names and template IDs for documents that have a description containing the letter 'w'?,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT document_name, template_id FROM documents WHERE document_description LIKE '%w%';",True,1.0
cre_Doc_Template_Mgt,"What is the document id, template id and description for document named ""Robbin CV""?","What are the document IDs, template IDs, and descriptions for documents with the name ""Robbin CV""?","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""","SELECT document_id, template_id, document_description FROM documents WHERE document_name = 'Robbin CV';",True,1.0
cre_Doc_Template_Mgt,"Return the document id, template id, and description for the document with the name Robbin CV.","What documents have the name Robbin CV and return their respective document IDs, template IDs, and descriptions.","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""","SELECT document_id, template_id, document_description FROM documents WHERE document_name = 'Robbin CV';",True,1.0
cre_Doc_Template_Mgt,How many different templates do all document use?,What variety of templates are utilized by each document?,SELECT count(DISTINCT template_id) FROM Documents,"SELECT d.document_name, t.template_type_code FROM documents d JOIN templates t ON d.template_id = t.template_id;",False,-1.0
cre_Doc_Template_Mgt,Count the number of different templates used for documents.,What is the total count of unique templates utilized for documents?,SELECT count(DISTINCT template_id) FROM Documents,SELECT COUNT(DISTINCT template_id) AS total_unique_templates FROM documents;,True,1.0
cre_Doc_Template_Mgt,How many documents are using the template with type code 'PPT'?,What is the count of documents associated with a template of type 'PPT'?,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',SELECT COUNT(DISTINCT documents.document_id) AS document_count FROM documents JOIN templates ON documents.template_id = templates.template_id JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_code = 'PPT';,True,1.0
cre_Doc_Template_Mgt,Count the number of documents that use the PPT template type.,What is the total count of documents associated with the template type that is classified as PPT?,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',SELECT COUNT(DISTINCT documents.document_id) AS total_count FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE templates.template_type_code = ( SELECT template_type_code FROM ref_template_types WHERE template_type_description = 'PPT' );,False,-1.0
cre_Doc_Template_Mgt,Show all template ids and number of documents using each template.,What are the template IDs and the count of documents associated with each template type?,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT t.template_id, COUNT(d.document_id) AS document_count FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id;",True,1.0
cre_Doc_Template_Mgt,"What are all different template ids used for documents, and how many times were each of them used?",What are the unique template IDs associated with documents and their respective usage counts?,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT template_id, COUNT(document_id) AS usage_count FROM documents GROUP BY template_id;",True,1.0
cre_Doc_Template_Mgt,What is the id and type code for the template used by the most documents?,What are the template IDs and corresponding type codes for the templates that are utilized by the largest number of documents?,"SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT t.template_id, t.template_type_code FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id, t.template_type_code ORDER BY COUNT(d.document_id) DESC LIMIT 1;",False,-1.0
cre_Doc_Template_Mgt,Return the id and type code of the template that is used for the greatest number of documents.,What is the template type code and ID of the template that is utilized by the largest number of documents?,"SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT t.template_type_code, t.template_id FROM templates t JOIN documents d ON t.template_id = d.template_id GROUP BY t.template_id, t.template_type_code ORDER BY COUNT(d.document_id) DESC LIMIT 1;",False,-1.0
cre_Doc_Template_Mgt,Show ids for all templates that are used by more than one document.,What are the template IDs for the templates that are utilized by multiple documents?,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(DISTINCT document_id) > 1;,True,1.0
cre_Doc_Template_Mgt,What are the template ids of any templates used in more than a single document?,What are the template IDs of any templates that have been utilized in multiple documents?,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(document_id) > 1;,True,1.0
cre_Doc_Template_Mgt,Show ids for all templates not used by any document.,What template IDs are associated with no documents.,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT template_id FROM templates WHERE template_id NOT IN (SELECT template_id FROM documents);,True,1.0
cre_Doc_Template_Mgt,What are the ids for templates that are not used in any documents?,What are the template IDs that do not have any associated documents?,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT template_id FROM templates WHERE template_id NOT IN (SELECT template_id FROM documents);,True,1.0
cre_Doc_Template_Mgt,How many templates do we have?,What is the total count of templates available?,SELECT count(*) FROM Templates,SELECT COUNT(*) AS total_count_of_templates FROM templates;,True,1.0
cre_Doc_Template_Mgt,Count the number of templates.,What is the total count of all templates?,SELECT count(*) FROM Templates,SELECT COUNT(*) AS total_count FROM templates;,True,1.0
cre_Doc_Template_Mgt,"Show template ids, version numbers, and template type codes for all templates.","What templates do we have, and what are their respective template IDs, version numbers, and template type codes?","SELECT template_id ,  version_number ,  template_type_code FROM Templates","SELECT template_id, version_number, template_type_code FROM templates;",True,1.0
cre_Doc_Template_Mgt,"What are the ids, version numbers, and type codes for each template?","What are the template IDs, their respective version numbers, and template type codes for every single template.","SELECT template_id ,  version_number ,  template_type_code FROM Templates","SELECT template_id, version_number, template_type_code FROM templates;",True,1.0
cre_Doc_Template_Mgt,Show all distinct template type codes for all templates.,What are the unique template type codes associated with all templates?,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT template_type_code FROM templates;,True,1.0
cre_Doc_Template_Mgt,What are the different template type codes?,What are the unique template type codes?,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT template_type_code FROM ref_template_types;,True,1.0
cre_Doc_Template_Mgt,What are the ids of templates with template type code PP or PPT?,What are the template IDs associated with template type codes PP or PPT?,"SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""","SELECT template_id FROM templates WHERE template_type_code IN ('PP', 'PPT');",True,1.0
cre_Doc_Template_Mgt,Return the ids of templates that have the code PP or PPT.,What are the template IDs associated with template types that have a code of PP or PPT?,"SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""","SELECT template_id FROM templates WHERE template_type_code IN ('PP', 'PPT');",True,1.0
cre_Doc_Template_Mgt,How many templates have template type code CV?,What is the count of templates that belong to the template type code CV?,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV';,True,1.0
cre_Doc_Template_Mgt,Count the number of templates of the type CV.,What is the total count of templates classified as CV templates?,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",SELECT COUNT(*) AS total_count FROM templates JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_description = 'CV template';,False,-1.0
cre_Doc_Template_Mgt,What is the version number and template type code for the template with version number later than 5?,What are the template type codes and version numbers of all templates with a version number greater than 5?,"SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5","SELECT template_type_code, version_number FROM templates WHERE version_number > 5;",True,1.0
cre_Doc_Template_Mgt,Return the version numbers and template type codes of templates with a version number greater than 5.,What are the version numbers and template type codes of templates where the version number exceeds 5?,"SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5","SELECT version_number , template_type_code FROM templates WHERE version_number > 5;",True,1.0
cre_Doc_Template_Mgt,Show all template type codes and number of templates for each.,What are the template type codes and how many templates are associated with each one?,"SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code","SELECT template_type_code, COUNT(template_id) AS template_count FROM templates GROUP BY template_type_code;",True,1.0
cre_Doc_Template_Mgt,"What are the different template type codes, and how many templates correspond to each?","What are the unique template type codes, and for each one, how many templates are associated with it?","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code","SELECT template_type_code, COUNT(template_id) AS template_count FROM templates GROUP BY template_type_code;",True,1.0
cre_Doc_Template_Mgt,Which template type code has most number of templates?,What is the template type code with the highest count of associated templates?,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(template_id) DESC LIMIT 1;,True,1.0
cre_Doc_Template_Mgt,Return the type code of the template type that the most templates belong to.,What is the template type code that the majority of templates are associated with?,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1;,True,1.0
cre_Doc_Template_Mgt,Show all template type codes with less than three templates.,What template types have fewer than three associated templates?,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,"SELECT rtt.template_type_code, rtt.template_type_description FROM ref_template_types rtt LEFT JOIN templates t ON rtt.template_type_code = t.template_type_code GROUP BY rtt.template_type_code, rtt.template_type_description HAVING COUNT(t.template_id) < 3;",False,-1.0
